License,UBI,Tradename,Privilege,Status,Med Privilege Code,Termination Code,Street Adress,Suite Rm,City,State,County,Zip Code,Date Created,Day Phone,Email
422764,6.03589E+15,SATORIMJ                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,712 5TH ST                    ,                         ,CLARKSTON               ,WA,ASOTIN,994032632,20160824,2062350635,DAVE@DOPEMAGAZINE.COM
412066,6.03585E+15,SAVAGE THC                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4428 WILLIAMS VALLEY RD STE A ,                         ,CLAYTON                 ,WA,STEVENS,991109745,20180329,5099992989,SAVAGETHC@GMAIL.COM
353260,6.03353E+15,SEA CHANGE CANNABIS                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,282332 HIGHWAY 101 STE 2      ,                         ,PORT TOWNSEND           ,WA,JEFFERSON,983688700,20151010,2064228328,CBARSUKOFF@YAHOO.COM
426896,6.03318E+15,SEATTLE CANNABIS CO.                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1713 NW MARKET ST             ,                         ,SEATTLE                 ,WA,KING,981075225,20180605,2062945839,doug@seattlecannabis.co
426896,6.03318E+15,SEATTLE CANNABIS CO.                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,928 NW LEARY WAY              ,                         ,SEATTLE                 ,WA,KING,981074610,20180605,2062293373,doug@seattlecannabis.co
414731,6.03358E+15,SEATTLE TONICS                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,12059 AURORA AVE N            ,                         ,SEATTLE                 ,WA,KING,981338249,20151016,2063636000,INFO@SEATTLETONICS.COM
413519,6.03352E+15,SEATTLE TREES COLLECTIVE                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,10532 GREENWOOD AVE N         ,                         ,SEATTLE                 ,WA,KING,981338721,20160209,2533208712,tera@globaltr.net
413994,6.02484E+15,SECRET HERB SHOP                             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2 COLUMBIA DR                 ,STE A                    ,KETTLE FALLS            ,WA,FERRY,991419461,20180102,5096844420,HERBALESCENTS@GMAIL.COM
422232,6.03307E+15,SEEDZ FAMILY                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1180 BURLINGTON BLVD          ,                         ,BURLINGTON              ,WA,SKAGIT,982333333,20171114,4252809482,HYPEHERBALLY@GMAIL.COM
426677,6.04253E+15,SHELTON CANNABIS COMPANY                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1065 SE STATE ROUTE 3         ,                         ,SHELTON                 ,WA,MASON,985849195,20180703,4044063054,goamofo@gmail.com
422139,6.04052E+15,SMOKING CROW                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4264 PACIFIC HWY              ,                         ,BELLINGHAM              ,WA,WHATCOM,982269042,20180615,3604562882,MMILLS1954@COMCAST.NET
86823,6.03357E+15,SPARKET                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1215 E FRONT ST               ,                         ,PORT ANGELES            ,WA,CLALLAM,983624309,20161121,3604604902,WENDYB.RNR@GMAIL.COM
422146,6.03351E+15,SPOKANE GREEN LEAF                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9107 N COUNTRY HOMES BLVD #13 ,STE 13                   ,SPOKANE                 ,WA,SPOKANE,992185007,20151011,5099193467,SPOKANEGREENLEAF@GMAIL.COM
422390,6.03349E+15,STARBUDS                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2517 HOWARD AVE UNIT B        ,                         ,EVERETT                 ,WA,SNOHOMISH,982036103,20171031,4258793191,daniellepreder@gmail.com
413596,6.03408E+15,STATION 420                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4007 MAIN ST                  ,                         ,UNION GAP               ,WA,YAKIMA,989032040,20151208,5094203430,ADAMINFINANCE@AOL.COM
426284,6.03408E+15,STATION 420                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2704 MAIN ST                  ,                         ,UNION GAP               ,WA,YAKIMA,989031754,20180214,5094524200,ADAM@STATION420.US
413847,6.03356E+15,SWEET GREENS NORTHWEST                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,19943 OLD HWY 99 SW           ,                         ,ROCHESTER               ,WA,THURSTON,985798689,20151009,3608587630,SWEETGREENSCO.OP@GMAIL.COM
423829,6.0335E+15,SWEET JANE                                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9507 STATE ROUTE 302 NW # B   ,                         ,GIG HARBOR              ,WA,PIERCE,983297102,20161122,2532457831,INFO@SWEETJANENW.COM
415523,6.03359E+15,SWEET LEAF CANNABIS CO                       ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,100 OLD HILL RD               ,                         ,ABERDEEN                ,WA,GRAYS HARBOR,985207300,20151009,3605325758,SWEETLEAFMJ@ICLOUD.COM
413385,6.0358E+15,SWEET RELEAF                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,14637 STATE ROUTE 20          ,                         ,MOUNT VERNON            ,WA,SKAGIT,982737276,20160510,2069621025,MEPLEMMONS@GMAIL.COM
422336,6.03588E+15,SWEET RELIEF CANNABIS EXPRESS                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1009 E YAKIMA AVE             ,                         ,YAKIMA                  ,WA,YAKIMA,989012558,20160527,3609096327,EHALLOCK.LAW@GMAIL.COM
422460,6.03578E+15,SWEET RELIEF CANNABIS EXPRESS                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,"2947 E HWY 101  STE A, B      ",SUITE A AND B            ,PORT ANGELES            ,WA,CLALLAM,983629059,20160606,3609096327,EHALLOCK.LAW@GMAIL.COM
414002,6.03468E+15,T BROTHERS BUD LODGE                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,5740 RUDDEL RD  STE C         ,                         ,LACEY                   ,WA,THURSTON,985030000,20151208,3607917139,MIKE@TBROTHERS502RECREATIONAL.COM
424473,6.03519E+15,TACOMA HOUSE OF CANNABIS                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2632 S 38TH ST STE A          ,                         ,TACOMA                  ,WA,PIERCE,984097304,20170217,2532413261,MRFLAMEFIGHTER@GMAIL.COM
420894,6.03554E+15,THC CONNECTION                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11325 HIGHWAY 99              ,                         ,EVERETT                 ,WA,SNOHOMISH,982044816,20160517,2083403970,SATSENS@OUTLOOK.COM
421335,6.04047E+15,THC OF LACEY                                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6725 MARTIN WAY E             ,                         ,OLYMPIA                 ,WA,THURSTON,985165541,20170425,3605397291,Jeffmahan20@hotmail.com
368015,6.04047E+15,THC OF OLYMPIA                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,5628 OLD HWY 410 SW STE A     ,STE A                    ,OLYMPIA                 ,WA,THURSTON,985129422,20160408,3605616364,OLYTHC@GMAIL.COM
421069,6.04047E+15,THC OF OLYMPIA                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3203 MARTIN WAY E  STE D      ,                         ,OLYMPIA                 ,WA,THURSTON,985064951,20170228,3605397291,INFO@THEOFOLY.COM
353993,6.03348E+15,THE BLACK MARKET                             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,428 10TH ST                   ,                         ,HOQUIAM                 ,WA,GRAYS HARBOR,985500000,20170109,2535721500,JAY@NOTGUILTY.COM.BZ
413897,6.03359E+15,THE CANNABIS CORNER                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,420 EVERGREEN DR N            ,                         ,NORTH BONNEVILLE        ,WA,SKAMANIA,986394619,20151010,9715701621,robyn@thecannabiscornernb.com
421877,6.03622E+15,THE CANNABIS CROSSING                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6733 STATE HWY 303 NE         ,                         ,BREMERTON               ,WA,KITSAP,983113736,20180607,3606337379,Patrickgriffith868@gmail.com
423372,6.0348E+15,THE CANNABIS OASIS                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2128 S 37TH ST                ,                         ,TACOMA                  ,WA,PIERCE,984097445,20160906,3604026368,champagneproducts@gmail.com
400772,6.03588E+15,THE FIRE HOUSE                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1714 CANYON RD                ,                         ,ELLENSBURG              ,WA,KITTITAS,989269739,20160518,3607910112,rybeaner123@gmail.com
413813,6.03355E+15,THE GALLERY CANYON                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11821 CANYON RD E             ,                         ,PUYALLUP                ,WA,PIERCE,983734453,20170314,3052988577,KEVIN@THEGALLERYCO.COM
413812,6.03355E+15,THE GALLERY FIFE                             ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,5303 PACIFIC HWY E            ,                         ,FIFE                    ,WA,PIERCE,984242601,20171020,2538586202,BANKSSOUNDVIEW@GMAIL.COM
413258,6.03337E+15,THE GALLERY PARKLAND                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,13005 PACIFIC AVE SOUTH       ,                         ,TACOMA                  ,WA,PIERCE,984444857,20160107,3052988577,TW@THEGALLERYCO.COM
413420,6.03337E+15,THE GALLERY SPANAWAY                         ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,21802 MOUNTAIN HWY E  STE 1   ,                         ,SPANAWAY                ,WA,PIERCE,983870000,20160303,3052988577,THEGALLERYACCTS@GMAIL.COM
86054,6.03346E+15,THE GREEN SEED                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,412 S INTERLAKE RD            ,                         ,MOSES LAKE              ,WA,GRANT,988372908,20170609,5098552271,AMYDALLUGE@HOTMAIL.COM
413481,6.0334E+15,THE HAPPY CROP SHOPPE                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,50 ROCK ISLAND RD             ,                         ,EAST WENATCHEE          ,WA,DOUGLAS,988025352,20151011,5098881597,THEHAPPYCROPSHOPPE@GMAIL.COM
413600,6.0334E+15,THE HAPPY CROP SHOPPE                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,5736 VALE RD                  ,                         ,CASHMERE                ,WA,CHELAN,988150000,20151011,5098882454,MAXUMELKC@MSN.COM
420934,6.03423E+15,THE HAPPY CROP SHOPPE                        ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1210 N WENATCHEE AVE STE J    ,                         ,WENATCHEE               ,WA,CHELAN,988016707,20160624,5096696835,THEHAPPYCROPSHOPPE@GMAIL.COM
415484,6.03327E+15,THE HERBAL CENTER                            ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,449 WICHMAN ST S STE A        ,                         ,TENINO                  ,WA,THURSTON,985899376,20151014,3608274217,friasjef@hotmail.com
423634,6.03326E+15,THE HERBAL GARDENS                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4803 CENTER STREET STE A      ,                         ,TACOMA                  ,WA,PIERCE,984092319,20160819,2532725265,LCKA4@COMCAST.NET
426563,6.03355E+15,THE HERBERY                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6018 NE ST JOHNS RD STE D     ,                         ,VANCOUVER               ,WA,CLARK,986610000,20180403,3608417505,jim.mullen@theherberynw.com
412921,6.03351E+15,THE HIDDEN BUSH                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3230 E HWY 101                ,                         ,PORT ANGELES            ,WA,CLALLAM,983629073,20151012,3604529395,THEHIDDENBUSH@YAHOO.COM
413677,6.03565E+15,THE JOINT                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1840 JAMES ST                 ,                         ,BELLINGHAM              ,WA,WHATCOM,982254623,20160614,3602200439,SKJLINSE@MSN.COM
414065,6.03349E+15,THE JOINT                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1510 N WENATCHEE AVE          ,                         ,WENATCHEE               ,WA,CHELAN,988011157,20151011,4254710283,SMPREDER@GMAIL.COM
420389,6.03303E+15,THE JOINT                                    ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,14325 1ST AVE S STE B         ,                         ,BURIEN                  ,WA,KING,981683418,20160321,2062255555,SHYD1@HOTMAIL.COM
420801,6.03588E+15,THE JOINT                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,9574 OLD HWY 99 NORTH RD STE B,                         ,BURLINGTON              ,WA,SKAGIT,982336811,20170803,3607550755,JEFF@THEJOINTBELLINGHAM.COM
426606,6.03349E+15,THE JOINT                                    ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,3502 S 74TH ST                ,                         ,TACOMA                  ,WA,PIERCE,984093912,20180410,4254710283,SMPREDER@GMAIL.COM
414983,6.03352E+15,THE NOVEL TREE                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1817 130TH AVE NE SUITE B & C ,                         ,BELLEVUE                ,WA,KING,980052225,20160126,3609301700,CHRIS@NOVEL-TREE.COM
420800,6.04034E+15,THE POT SHOP BELLINGHAM                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2119 LINCOLN STREET           ,                         ,BELLINGHAM              ,WA,WHATCOM,982254147,20170831,3606710111,JEFF@THEJOINTBELLINGHAM.COM
426562,6.04107E+15,THE REEF                                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1525 E OLIVE WAY STE B        ,                         ,SEATTLE                 ,WA,KING,981222129,20180404,2066866362,ASIMON@REALASSETSPS.COM
414216,6.03352E+15,THE ROACH 420                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,133 STATE AVE                 ,                         ,BREWSTER                ,WA,DOUGLAS,988129643,20151010,5098607111,THEROACH420@YAHOO.COM
415343,6.03355E+15,THE ROOT CELLAR                              ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,23632 NE STATE ROUTE 3        ,                         ,BELFAIR                 ,WA,MASON,985288309,20151222,3604348767,CRAIG@THEROOTCELLARS.COM
412494,6.0335E+15,THE STASH BOX                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3108 A ST SE STE F            ,                         ,AUBURN                  ,WA,KING,980028811,20151009,2537970959,JOE.B@THESTASHBOXLLC.COM
414716,6.03358E+15,THE TOP SHELF                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1305 S HAYFORD RD STE A       ,                         ,AIRWAY HEIGHTS          ,WA,SPOKANE,992245276,20151103,5099444350,johnpchilds@hotmail.com
414712,6.0336E+15,THE WEED SHACK                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,2294 STATE ROUTE 109          ,                         ,HOQUIAM                 ,WA,GRAYS HARBOR,985500000,20151010,2539059448,colette@theweedshack502.com
415115,6.03359E+15,THEOREM                                      ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,6323 NE BOTHEL WAY            ,                         ,KENMORE                 ,WA,KING,980280000,20151012,2066418344,KEN@kencjones.com
415183,6.0355E+15,"TJ'S CANNABIS BUDS, OILS, AND MORE           ",MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1428 OLYMPIC HWY S   STE A    ,STE A                    ,SHELTON                 ,WA,MASON,985840000,20170612,3604272990,TOM@TJSCANNABIS.COM
417486,6.03447E+15,TOKER FRIENDLY                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,1515 S LYONS RD  STE B        ,STE B                    ,AIRWAY HEIGHTS          ,WA,SPOKANE,990010000,20160725,5092448728,PAMELPKP@YAHOO.COM
422454,6.03519E+15,TONASKET HOUSE OF CANNABIS                   ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,305 W 4TH ST STE A            ,                         ,TONASKET                ,WA,OKANOGAN,988550000,20171130,3607853843,mrflamefighter@gmail.com
414256,6.03351E+15,TOP SHELF CANNABIS                           ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3863 HANNEGAN RD              ,                         ,BELLINGHAM              ,WA,WHATCOM,982269103,20151012,3602243735,TOMBECKLEY@MYWA.COM
413369,6.0342E+15,TREEHOUSE CLUB                               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,14421 E TRENT AVE             ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992161392,20151010,5094132169,PATWASH@COMCAST.NET
414871,6.03357E+15,TROVE MEDICAL AND RECREATIONAL               ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,218 N SAMISH WAY STE 103      ,                         ,BELLINGHAM              ,WA,WHATCOM,982250000,20151124,3603933459,YIN@TROVECANNABIS.COM.COM
414345,6.03535E+15,UNCLE ANDO'S WURLD OF WEED                   ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,401 SOUTH BOONE               ,                         ,ABERDEEN                ,WA,GRAYS HARBOR,985208508,20160411,4255036116,matt@hsmwashington.com
414533,6.0341E+15,UNCLE IKE'S                                  ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,2310 EAST UNION ST            ,                         ,SEATTLE                 ,WA,KING,981222966,20171128,2065055555,IAN@USNETWORK.COM
421514,6.03562E+15,UNCLE IKES                                   ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,9822 15TH AVE SW STE B        ,SUITE B                  ,SEATTLE                 ,WA,KING,981062850,20171128,2063915510,DANIELABERNHARD@ME.COM
415010,6.03385E+15,URBAN BUD                                    ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,112 S 24TH ST                 ,                         ,TACOMA                  ,WA,PIERCE,984022904,20151010,2533271572,EVANMARQUES@GMAIL.COM
415534,6.03359E+15,VELA                                         ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,1944 1ST AVE S #100           ,                         ,SEATTLE                 ,WA,KING,981341406,20151009,2069728500,KEN@KENCJONES.COM
415445,6.0336E+15,W.C.W. ENTERPRISES                           ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,3708 MT BAKER HWY             ,                         ,EVERSON                 ,WA,WHATCOM,982470000,20151009,4253127077,RACHELLE@WCWENTERPRISES.COM
415641,6.03359E+15,WALLA WALLA CANNABIS COMPANY                 ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,927 W MAIN ST                 ,                         ,WALLA WALLA             ,WA,WALLA WALLA,993622746,20151014,5098764946,TANGLETOWNHOLDINGS@GMAIL.COM
425273,6.03337E+15,WALLA WALLA WEEDERY                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,728 IRENE ST                  ,                         ,WALLA WALLA             ,WA,WALLA WALLA,993621604,20171004,5098764279,WALLAWALLAWEEDERY@GMAIL.COM
420382,6.03148E+15,WASHINGTON O G                               ,MARIJUANA RETAILER       ,PENDING (ISSUED),395,  ,5300 17TH AVE NW   STE B      ,                         ,SEATTLE                 ,WA,KING,981073815,20160204,2063952036,DOUGLAS.DONNIE@GMAIL.COM
414959,6.03359E+15,WESTERN BUD                                  ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,11401 RAINIER AVE S           ,                         ,SEATTLE                 ,WA,KING,981783947,20160315,2066124887,ee@wadot.com
412466,6.03074E+15,WESTSIDE420 RECREATIONAL                     ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,4503 OCEAN BEACH HWY STE 103  ,                         ,LONGVIEW                ,WA,COWLITZ,986325055,20151009,3604235261,BOOKY66SS@YAHOO.COM
414398,6.03354E+15,WHITE RABBIT RETAIL                          ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,15928 HWY 99                  ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980870000,20151011,4257454242,WHITERABBITRETAILERS@GMAIL.COM
414449,6.03402E+15,WORLD OF WEED                                ,MARIJUANA RETAILER       ,ACTIVE (ISSUED),395,  ,3202 E PORTLAND AVE           ,                         ,TACOMA                  ,WA,PIERCE,984044929,20151012,2532729333,ALDEN@WORLDOFWEED.COM
